ds,yhat,yhat_lower,yhat_upper
2017-07-10 15:00:00,35270.55160955699,31320.5001298443,39213.98612757275
2017-07-10 16:00:00,35388.836699773114,31561.923597436493,39365.86649292019
2017-07-10 17:00:00,37230.29821510429,33295.35198154591,41026.38612667145
2017-07-10 18:00:00,40560.6462384982,36559.159479212336,44299.645851959656
2017-07-10 19:00:00,44011.05350594212,40070.84655714037,47928.42884861079
2017-07-10 20:00:00,45741.16827974687,41484.99561447879,49439.75310946172
2017-07-10 21:00:00,44582.91992166712,40397.96152963301,48799.44377910505
2017-07-10 22:00:00,40829.92550340526,37004.9007171059,44818.13820886516
2017-07-10 23:00:00,36036.64508398601,31933.013800713645,39632.78234132223
2017-07-11 00:00:00,31960.658669970046,27888.955068087427,35971.30143592701
2017-07-11 01:00:00,29468.897946216886,25571.33867533433,33544.17728752325
2017-07-11 02:00:00,28230.42374635611,24401.606884296114,32217.29334312131
2017-07-11 03:00:00,27337.239949324307,23327.787471119467,31280.19439531406
2017-07-11 04:00:00,26238.804036300986,22157.105648960798,29791.69757901593
2017-07-11 05:00:00,25196.317982647393,21037.575217487225,29360.447478056132
2017-07-11 06:00:00,24964.91040557807,21035.012763098246,28737.728996321766
2017-07-11 07:00:00,26092.20850350032,22026.22617576456,29879.46106509161
2017-07-11 08:00:00,28469.695609400143,24577.93494016418,32359.753349109214
2017-07-11 09:00:00,31436.253988239092,27618.930169639574,35491.702086221376
2017-07-11 10:00:00,34209.8332599793,30214.458416785103,37950.09773095221
2017-07-11 11:00:00,36225.09367927972,32163.53588667676,39955.07321158682
2017-07-11 12:00:00,37201.202557033546,33144.72745821003,40978.732961770664
2017-07-11 13:00:00,37109.222408112604,33314.87420396346,41060.83533908881
2017-07-11 14:00:00,36249.125936696866,32498.32353708239,40246.5262886447
2017-07-11 15:00:00,35362.421178876306,31365.575539144815,39544.94726303185
2017-07-11 16:00:00,35473.17712213578,31574.998777046185,39644.379298935164
2017-07-11 17:00:00,37312.74513317522,33390.18809324358,41292.778652022
2017-07-11 18:00:00,40646.6907102791,36727.68983047564,44573.02172158652
2017-07-11 19:00:00,44105.966406165906,40197.782759487825,48170.84128240752
2017-07-11 20:00:00,45849.92845410369,42046.58602157237,49804.723382762946
2017-07-11 21:00:00,44710.147007797204,40793.42947037735,48467.33273828236
2017-07-11 22:00:00,40979.818263935886,37044.970328011375,44941.31749997715
2017-07-11 23:00:00,36212.9260248606,32285.84980178889,40130.337644473206
2017-07-12 00:00:00,32166.525631370183,28251.886630512858,36026.05320178383
2017-07-12 01:00:00,29706.983262120386,25707.51362197332,33688.15127664393
2017-07-12 02:00:00,28502.761466066368,24374.582368707026,32309.646359356208
2017-07-12 03:00:00,27645.24150873981,23861.48652580378,31613.59004778911
2017-07-12 04:00:00,26583.242657015955,22442.963460457795,30696.856171094063
2017-07-12 05:00:00,25577.32195979311,21746.127168652252,29155.134996757904
2017-07-12 06:00:00,25381.96533062247,21507.767550545334,29421.936675505898
2017-07-12 07:00:00,26544.168351308137,22766.098911891997,30470.918582936847
2017-07-12 08:00:00,28954.802503837538,24996.06851746853,32483.503836803397
2017-07-12 09:00:00,31952.16634631611,28070.423445454617,35782.17020402938
2017-07-12 10:00:00,34753.66190694424,30796.827954840606,38872.00500079915
2017-07-12 11:00:00,36793.44542289546,32989.41183274388,40704.48850479851
2017-07-12 12:00:00,37790.23061543148,33977.48115681431,41554.173418673585
2017-07-12 13:00:00,37714.682991504764,33565.92156639423,41940.96919065291
2017-07-12 14:00:00,36866.44020979543,33025.09374907114,40611.19798734194
2017-07-12 15:00:00,35986.74175769637,32094.25165406075,39657.70777192241
2017-07-12 16:00:00,36099.45820264282,32152.098434956013,39896.352846520735
2017-07-12 17:00:00,37935.81530134109,34020.153583915,41945.35050321689
2017-07-12 18:00:00,41261.327449321485,37129.01435419692,45132.02854277959
2017-07-12 19:00:00,44706.97129657993,40650.8458506834,48634.598090953594
2017-07-12 20:00:00,46432.202052890454,42359.911811823506,50353.313606648626
2017-07-12 21:00:00,45268.76239575842,41173.826685022934,48857.05649866895
2017-07-12 22:00:00,41510.09227332004,37633.58547283121,45344.04294115747
2017-07-12 23:00:00,36710.4871841621,32831.83057651538,40739.57261230707
2017-07-13 00:00:00,32627.37791368763,28552.21557784564,36521.423333911385
2017-07-13 01:00:00,30127.564770758414,26386.972381124684,34120.08839972857
2017-07-13 02:00:00,28879.99726532361,24963.27671143365,32856.94174518737
2017-07-13 03:00:00,27976.589880011372,24593.271095475153,31954.936775515336
2017-07-13 04:00:00,26866.734145608498,22840.75483173152,30711.263073609607
2017-07-13 05:00:00,25811.590676127304,22026.773611965273,29627.251805001015
2017-07-13 06:00:00,25566.272066611094,21660.7138302549,29430.009597246724
2017-07-13 07:00:00,26678.41518213091,22834.187000320606,30489.615102148106
2017-07-13 08:00:00,29039.53865615204,25215.967641627627,33025.89077450705
2017-07-13 09:00:00,31988.585228232307,28219.067223950635,35892.91849270133
2017-07-13 10:00:00,34743.589311709235,30743.874672840975,38552.49797112129
2017-07-13 11:00:00,36739.31903208833,32849.833480195775,40825.55072923251
2017-07-13 12:00:00,37695.0710452348,33756.963318243754,41818.1104983198
2017-07-13 13:00:00,37582.05673383972,33595.93709594817,41629.44015313333
2017-07-13 14:00:00,36700.41492918144,32682.857839802564,40688.39118359486
2017-07-13 15:00:00,35791.834504796745,31950.5797771348,39667.94632842828
2017-07-13 16:00:00,35880.57720179688,31814.351415436107,40022.71575434757
2017-07-13 17:00:00,37698.19605195622,33863.18393619121,41544.99636491142
2017-07-13 18:00:00,41010.46396177173,37153.242004940534,45093.614660462794
2017-07-13 19:00:00,44448.54334575713,40716.70262973022,48275.11791609845
2017-07-13 20:00:00,46171.9993890482,42276.96942778428,50226.93084456657
2017-07-13 21:00:00,45012.606897853955,41050.07971081949,48883.17539683076
2017-07-13 22:00:00,41263.75905429011,37240.99516461311,45251.446782367006
2017-07-13 23:00:00,36479.62568341691,32404.032444667228,40435.631886272546
2017-07-14 00:00:00,32417.434006589367,28347.40276526821,36454.092836802985
2017-07-14 01:00:00,29943.70492725672,25811.094770809646,33923.89054222321
2017-07-14 02:00:00,28727.035757595877,25134.54506200001,32740.712747558275
2017-07-14 03:00:00,27858.92001015811,24009.563499523323,31951.639319350114
2017-07-14 04:00:00,26788.264414500176,22882.911340033676,30787.496628423243
2017-07-14 05:00:00,25775.686756025763,21917.67346835029,29676.741764765593
2017-07-14 06:00:00,25575.705369232208,21449.445917972243,29461.991475416366
2017-07-14 07:00:00,26735.31873196895,22871.21226203343,30940.00632002022
2017-07-14 08:00:00,29145.37089077026,25115.023306468018,33147.62886704817
2017-07-14 09:00:00,32144.102245922673,28254.230861994336,35875.59275001879
2017-07-14 10:00:00,34948.82598449067,31200.794287919034,39040.61618150012
2017-07-14 11:00:00,36993.57928924903,33381.39158250851,40953.394567407755
2017-07-14 12:00:00,37996.92751608536,34043.867157679175,41848.247678109554
2017-07-14 13:00:00,37929.35982427701,33978.38483215504,41803.03759190972
2017-07-14 14:00:00,37090.31128289126,33028.54840591209,40754.20011729638
2017-07-14 15:00:00,36220.79468349545,32389.805607517013,40170.502331688185
2017-07-14 16:00:00,36344.432299814434,32610.086504675895,40196.890138206225
2017-07-14 17:00:00,38192.18284829061,33994.70063973426,42195.0445592672
2017-07-14 18:00:00,41529.278099874304,37761.24078341486,45707.12297760856
2017-07-14 19:00:00,44986.399930771986,41069.05899220572,49082.03503731022
2017-07-14 20:00:00,46722.700294076836,42922.614988756504,50459.25328172695
2017-07-14 21:00:00,45569.61398361328,41706.2344956335,49378.825407623015
2017-07-14 22:00:00,41820.272428710574,37499.01479851382,45745.342056247326
2017-07-14 23:00:00,37028.666059180265,33214.32320174047,41003.10007686553
2017-07-15 00:00:00,32951.928161871954,29037.430961079986,36776.53990765735
2017-07-15 01:00:00,30456.57322673445,26585.164397288157,34147.806774069875
2017-07-15 02:00:00,29211.28066472721,25355.18406605899,33297.76231322574
2017-07-15 03:00:00,28307.71450143133,24446.235755592774,32316.668514923924
2017-07-15 04:00:00,27195.039204372246,23405.672796603696,31286.47924327959
2017-07-15 05:00:00,26134.215248523127,22225.362699429403,29926.58321608011
2017-07-15 06:00:00,25880.185278574132,21882.300747604637,29781.514741413783
2017-07-15 07:00:00,26980.449349121067,22701.605387847623,31196.128776503352
2017-07-15 08:00:00,29326.425021633007,25311.56773214244,33326.352073491325
2017-07-15 09:00:00,32256.99191076868,28646.001471170424,36207.39122340116
2017-07-15 10:00:00,34990.161038060956,31020.423016691464,39013.71493803933
2017-07-15 11:00:00,36960.718207372825,33255.228126622125,40834.81457459465
2017-07-15 12:00:00,37888.01968598746,34064.14627459096,41755.36119657789
2017-07-15 13:00:00,37743.37877837012,33781.43266195966,41552.74400446756
2017-07-15 14:00:00,36827.07842359935,33149.55582178912,40881.56784904967
2017-07-15 15:00:00,35880.993162618644,31858.98482471574,39671.43661411546
2017-07-15 16:00:00,35929.6108330751,32180.340871330925,39659.50773770951
2017-07-15 17:00:00,37704.74936989353,33766.90859670756,41847.49889037535
2017-07-15 18:00:00,40972.48328300982,37272.60242935411,44753.70324859777
2017-07-15 19:00:00,44364.31072643164,40425.49283779205,48075.61061335254
2017-07-15 20:00:00,46040.16375772182,42233.32238564957,50339.40016581671
2017-07-15 21:00:00,44832.211783389685,40833.88281549401,48819.92756459088
2017-07-15 22:00:00,41034.266538255564,37340.0669231813,44998.48822830646
2017-07-15 23:00:00,36200.93624876968,32027.182757082774,40231.62446531992
2017-07-16 00:00:00,32089.902000994574,28101.616783236812,36090.32644692296
2017-07-16 01:00:00,29568.149405144322,25366.019493637752,33396.89876542245
2017-07-16 02:00:00,28304.746518976935,24399.05933139101,32231.58802743249
2017-07-16 03:00:00,27391.65870649526,23493.711275304162,31236.68137595756
2017-07-16 04:00:00,26278.260651489614,22248.12536383306,30197.152966790007
2017-07-16 05:00:00,25225.629175072954,21419.859598087838,29395.96467959742
2017-07-16 06:00:00,24988.727752475475,20980.082536127145,29131.63279402218
2017-07-16 07:00:00,26114.981229709112,22162.63612478945,30087.160436560072
2017-07-16 08:00:00,28495.636529216194,24735.138286319852,32261.404581476778
2017-07-16 09:00:00,31469.30892609997,27506.957702431795,35151.72127838852
2017-07-16 10:00:00,34253.65423729868,30288.22413918766,38045.08322185512
2017-07-16 11:00:00,36283.01610172508,32301.749706057733,40338.88056556866
2017-07-16 12:00:00,37276.226590173814,33246.400432825525,41249.459833597466
2017-07-16 13:00:00,37203.99867053368,33145.8422608811,41252.55302258924
2017-07-16 14:00:00,36365.94559158307,32279.055409663277,40297.79035846515
2017-07-16 15:00:00,35503.21044739447,31771.539801852803,39276.537480089595
2017-07-16 16:00:00,35639.496188693935,31654.167486601982,39635.82356612395
2017-07-16 17:00:00,37505.79135944482,33731.35397891434,41430.39513213824
2017-07-16 18:00:00,40867.30602239944,36908.618093492696,44684.43107556058
2017-07-16 19:00:00,44354.64867210174,40529.8970077069,48316.216128619686
2017-07-16 20:00:00,46126.84661739584,42340.82430753003,49886.64621655481
2017-07-16 21:00:00,45015.15970564485,41214.40714580018,48731.763118452836
2017-07-16 22:00:00,41312.49561331908,37416.12952545858,45148.183310362045
2017-07-16 23:00:00,36572.57422793955,32776.913241008406,40714.31003380849
2017-07-17 00:00:00,32552.214021674998,28541.709322659997,36476.787857674055
2017-07-17 01:00:00,30117.5733819523,26313.985654557182,34065.889865418234
2017-07-17 02:00:00,28936.937755679635,25089.590019069343,33093.327293131566
2017-07-17 03:00:00,28101.54316351543,24243.04216239942,32198.79739257748
2017-07-17 04:00:00,27060.096206439863,23562.218894632333,30918.66379274425
2017-07-17 05:00:00,26073.07411707597,22160.51971175466,29949.23532356541
2017-07-17 06:00:00,25894.915666210727,21907.65285972454,29754.893768075395
2017-07-17 07:00:00,27072.60135048831,23210.535387907606,31254.4139717172
2017-07-17 08:00:00,29497.018585375517,25781.115016543303,33393.0370615389
2017-07-17 09:00:00,32506.511437650242,28614.792441694266,36728.78867529418
2017-07-17 10:00:00,35318.555196862915,31533.308919396935,39190.25193078321
2017-07-17 11:00:00,37367.40494242594,33371.54416195783,40980.335022690815
2017-07-17 12:00:00,38371.896331732474,34428.972036103645,42109.294024587565
2017-07-17 13:00:00,38302.83713758831,34416.861038114344,42294.11652911978
2017-07-17 14:00:00,37460.024614188995,33464.57968292765,41317.194539092096
2017-07-17 15:00:00,36584.871982576515,32458.676104942544,40444.46920963351
2017-07-17 16:00:00,36701.434344478046,32952.99112686957,40746.204816684025
2017-07-17 17:00:00,38541.129357267,34810.93609480405,42433.26249509993
2017-07-17 18:00:00,41869.667200981574,37985.08594824899,45582.41156011438
2017-07-17 19:00:00,45318.220711174086,41505.21014704386,49409.532009058574
2017-07-17 20:00:00,47046.438250913336,43083.894226705925,50835.5076134934
2017-07-17 21:00:00,45886.24928517338,41858.76045321767,49819.492048754786
2017-07-17 22:00:00,42131.27099068127,38321.96043305742,46110.11484189021
2017-07-17 23:00:00,37335.96353349319,33480.04914054443,41235.21447111488
2017-07-18 00:00:00,33257.90702913124,29305.625698996148,37344.59548572409
2017-07-18 01:00:00,30764.033273002187,26978.122464958098,34862.85626677561
2017-07-18 02:00:00,29523.403211607627,25734.732599128918,33292.99508585223
2017-07-18 03:00:00,28628.020838177672,24456.365088339444,32522.191897048615
2017-07-18 04:00:00,27527.34375048783,23659.149731525617,31565.320274301655
2017-07-18 05:00:00,26482.5740423624,22632.72924281434,30627.64016454703
2017-07-18 06:00:00,26248.840451228105,22331.42167458185,30295.611815585544
2017-07-18 07:00:00,27373.770297450475,23349.90384326987,31401.75583175429
2017-07-18 08:00:00,29748.84703834298,25843.25812718046,33811.621700386706
2017-07-18 09:00:00,32712.953064442394,28543.400400330225,36534.58502209254
2017-07-18 10:00:00,35484.03812399131,31492.61724445663,39374.48121297732
2017-07-18 11:00:00,37496.762600681475,33520.42561683266,41397.347387029215
2017-07-18 12:00:00,38470.29393705166,34819.79142995393,42179.44252567619
2017-07-18 13:00:00,38375.69478132963,34467.54783905183,42235.8724429009
2017-07-18 14:00:00,37512.937972661646,33686.819713401695,41503.571680357454
2017-07-18 15:00:00,36623.53168433759,32407.471685247197,40695.87154777853
2017-07-18 16:00:00,36731.54504229059,32793.08344852372,40679.120540385185
2017-07-18 17:00:00,38568.32955403046,34675.51664148291,42146.72311609066
2017-07-18 18:00:00,41899.45086011471,38112.022707294236,46162.74225555586
2017-07-18 19:00:00,45355.86165742784,41683.119598891164,49502.50173351742
2017-07-18 20:00:00,47096.91832521565,43131.82985894039,50915.58914606224
2017-07-18 21:00:00,45954.191164915246,42510.229169122016,49964.27326779792
2017-07-18 22:00:00,42220.87652290429,38305.95705789209,46177.91877500134
2017-07-18 23:00:00,37450.95835242161,33439.295212006495,41520.339082303806
2017-07-19 00:00:00,33401.492147678444,29524.363944344565,37195.16584734569
2017-07-19 01:00:00,30938.844241972256,26796.778745466698,34802.075191135955
2017-07-19 02:00:00,29731.477340772162,25724.43580918347,33939.17440699795
2017-07-19 03:00:00,28870.77286777864,24873.728182117677,32628.325228011076
2017-07-19 04:00:00,27805.55025013091,24046.448894433073,31674.214432552857
2017-07-19 05:00:00,26796.366698181904,22814.21756420364,30666.58469118087
2017-07-19 06:00:00,26597.70828900123,22813.402032032944,30684.52572230408
2017-07-19 07:00:00,27756.57076950968,23990.139259556745,31633.517944088326
2017-07-19 08:00:00,30163.825788477985,26226.1046581461,34018.062076487404
2017-07-19 09:00:00,33157.77207252055,29169.171263860346,36851.182314916594
2017-07-19 10:00:00,35955.8118198217,31920.988016960266,40004.94743760007
2017-07-19 11:00:00,37992.10143978681,33634.41429871145,41758.2637030678
2017-07-19 12:00:00,38985.35482677342,35453.258037083055,42533.539668503916
2017-07-19 13:00:00,38906.23766301391,34978.93593281088,43122.71656823251
2017-07-19 14:00:00,38054.38778393596,33914.836330276645,42155.56829795488
2017-07-19 15:00:00,37171.044855539396,33199.712533100894,41112.018517247256
2017-07-19 16:00:00,37280.07962490713,33266.93496086574,41055.215705324124
2017-07-19 17:00:00,39112.7180306514,35384.398111004644,43081.29612755257
2017-07-19 18:00:00,42434.47465119876,38434.049972205044,46264.61605531689
2017-07-19 19:00:00,45876.32632207566,41859.663305019356,50146.98792482973
2017-07-19 20:00:00,47597.728438771075,43862.186201586774,51411.93249815037
2017-07-19 21:00:00,46430.423866998804,42312.14458780682,50505.46073586724
2017-07-19 22:00:00,42667.852744620875,38901.97707058454,46683.50614221659
2017-07-19 23:00:00,37864.31076093353,34096.87594301002,41727.695897715195
2017-07-20 00:00:00,33777.22889436589,30124.495159404338,37737.95198137122
2017-07-20 01:00:00,31273.407647884353,27384.60813418013,35124.03701790789
2017-07-20 02:00:00,30021.796726906567,26036.23629002032,34037.39369342303
2017-07-20 03:00:00,29114.31081141193,25352.54956337679,33153.63248155142
2017-07-20 04:00:00,28000.341631094914,24061.345300621073,32057.374836807845
2017-07-20 05:00:00,26941.049999954223,22942.280605906068,30741.87902134392
2017-07-20 06:00:00,26691.548714830147,22787.05376078221,30396.223982025127
2017-07-20 07:00:00,27799.474843972963,23929.69015852204,31654.60021064554
2017-07-20 08:00:00,30156.34722547236,26151.20879057331,34239.80512111862
2017-07-20 09:00:00,33101.108804981755,29194.53760807463,37020.08146822694
2017-07-20 10:00:00,35851.794203213474,31913.697965461495,39757.69017078967
2017-07-20 11:00:00,37843.17175502649,33894.621858666724,41514.821460521605
2017-07-20 12:00:00,38794.53832629801,34921.43757012825,42970.84983575649
2017-07-20 13:00:00,38677.10551166152,34549.20169233647,42755.79721620215
2017-07-20 14:00:00,37791.01235560808,33840.13918828383,41875.58212492032
2017-07-20 15:00:00,36877.947946359505,32827.3593019508,40593.15083694179
2017-07-20 16:00:00,36962.17424072193,33293.45432080933,41016.997502320264
2017-07-20 17:00:00,38775.24448805158,35077.05530340445,43231.48114532869
2017-07-20 18:00:00,42082.931813429575,37899.72263129315,45856.34170235787
2017-07-20 19:00:00,45516.39885139703,41751.68236666067,49757.035591133455
2017-07-20 20:00:00,47235.2110084778,43432.18040295003,51375.562789482676
2017-07-20 21:00:00,46071.143313558925,42069.49614776503,50259.63706430207
2017-07-20 22:00:00,42317.58917294012,38374.89024691051,46241.642420945696
2017-07-20 23:00:00,37528.7186365956,33626.15109481817,41369.01943906978
2017-07-21 00:00:00,33461.75915285271,29682.18655811192,37747.310654655164
2017-07-21 01:00:00,30983.231852884386,27051.718175135087,34627.31504939892
2017-07-21 02:00:00,29761.73427798662,25934.94562585003,33704.31136583313
2017-07-21 03:00:00,28888.760171012556,24958.10221915379,32870.97730190155
2017-07-21 04:00:00,27813.21649341695,24072.02595899965,31644.219960849485
2017-07-21 05:00:00,26795.721263326395,22895.75608733865,30524.291947896952
2017-07-21 06:00:00,26590.793049138898,22786.028505696526,30920.11640864784
2017-07-21 07:00:00,27745.43056426617,23745.86087231904,31846.781017519508
2017-07-21 08:00:00,30150.478091644094,26160.821057212826,33780.62923526602
2017-07-21 09:00:00,33144.17626920958,29217.720979092985,37351.88274124486
2017-07-21 10:00:00,35943.83852268528,32234.23137523951,39857.859254974144
2017-07-21 11:00:00,37983.50227535911,34162.05903752138,42238.36558876828
2017-07-21 12:00:00,38981.73312376992,35104.649115689834,42671.52665337523
2017-07-21 13:00:00,38909.0204696453,35131.04266669844,42850.123727664686
2017-07-21 14:00:00,38064.79962549649,33983.32017034569,41909.454186700765
2017-07-21 15:00:00,37190.08362741263,33204.518693245205,41188.4900348131
2017-07-21 16:00:00,37308.494994730456,33305.34102355038,41504.18595701032
2017-07-21 17:00:00,39150.99269048267,35446.69401318614,42913.14582539494
2017-07-21 18:00:00,42482.80873368024,38433.49600820568,46565.07021541943
2017-07-21 19:00:00,45934.625248977034,41972.70895002139,50002.69359792133
2017-07-21 20:00:00,47665.594439724664,43933.29304239838,51973.043809500006
2017-07-21 21:00:00,46507.15135043158,42672.403356934105,50324.13987541351
2017-07-21 22:00:00,42752.427662484566,38780.47348103666,46739.974942804765
2017-07-21 23:00:00,37955.41405866709,33706.58632082446,42053.820014062745
2017-07-22 00:00:00,33873.24407976998,29909.578257654877,37741.195340975486
2017-07-22 01:00:00,31372.432470704593,27410.367950186508,35349.40194782
2017-07-22 02:00:00,30121.658898303955,26203.66330445595,34081.47120751771
2017-07-22 03:00:00,29212.587645033513,25413.16137180669,33093.45938731975
2017-07-22 04:00:00,28094.383436259563,24177.22772204625,32142.373925286585
2017-07-22 05:00:00,27028.007005832744,23404.524428658988,31102.096643924375
2017-07-22 06:00:00,26768.401257849844,22932.738011093108,30570.809081670297
2017-07-22 07:00:00,27863.066507882533,24280.534050629536,31524.422593177285
2017-07-22 08:00:00,30203.420578528865,26232.22564733741,34265.08391749677
2017-07-22 09:00:00,33128.343347059636,29303.41047027807,37218.89158157549
2017-07-22 10:00:00,35855.84609815336,31785.18287445334,39917.589303854125
2017-07-22 11:00:00,37820.71489974833,33666.42969181941,41830.948814964046
2017-07-22 12:00:00,38742.30628415166,34698.28438522858,42672.05090826423
2017-07-22 13:00:00,38591.933821520935,34626.164247071196,42475.06964626954
2017-07-22 14:00:00,37669.880717594846,33475.97196528246,41643.2383067261
2017-07-22 15:00:00,36718.02178075735,32429.46917306095,40547.24545792784
2017-07-22 16:00:00,36760.845116667304,32575.407143967546,40421.09462085305
2017-07-22 17:00:00,38530.168929263884,34668.77446819878,42373.847162885315
2017-07-22 18:00:00,41792.067998423925,38178.95387094629,45575.22351806271
2017-07-22 19:00:00,45178.04074807379,41214.86187018714,49136.941124863915
2017-07-22 20:00:00,46848.01950786684,42760.50731736132,50801.83842279389
2017-07-22 21:00:00,45634.17395548486,41991.425513708324,49409.21569815878
2017-07-22 22:00:00,41830.316098671174,37636.60520748427,45778.026359164855
2017-07-22 23:00:00,36991.054437222505,33205.09817485242,40880.931422759066
2017-07-23 00:00:00,32874.070331206516,29028.918557887984,36853.85453476921
2017-07-23 01:00:00,30346.349665534377,26562.95848236242,34421.24750485714
2017-07-23 02:00:00,29076.960773268947,25044.434077141563,33343.67234812387
2017-07-23 03:00:00,28157.86929440189,24290.745584086337,31679.839843903155
2017-07-23 04:00:00,27038.4501893495,23098.205853491174,30858.680806832865
2017-07-23 05:00:00,25979.780556567533,22034.704241773234,29914.90336372652
2017-07-23 06:00:00,25736.82414883313,21773.468244354266,29745.201727913525
2017-07-23 07:00:00,26857.006090957413,22804.27115556009,30883.18961419111
2017-07-23 08:00:00,29231.57358400996,25179.12634728866,33371.022900957694
2017-07-23 09:00:00,32199.142182878186,28193.566460757593,36470.63844320808
2017-07-23 10:00:00,34977.36798449601,31222.211597197984,38929.28498542947
2017-07-23 11:00:00,37000.59490839642,33067.24880590906,40829.00617805001
2017-07-23 12:00:00,37987.65530652981,33735.08992457819,42050.055660602564
2017-07-23 13:00:00,37909.26242841819,33978.28311141255,41958.135327538694
2017-07-23 14:00:00,37065.02980501445,33129.78730614978,41042.35123872796
2017-07-23 15:00:00,36196.10081299483,32624.803866787435,40024.64613783655
2017-07-23 16:00:00,36326.1786861497,32662.691686371145,40063.911591935575
2017-07-23 17:00:00,38186.2522518463,34257.02351780189,42136.10910677729
2017-07-23 18:00:00,41541.531857064605,37566.5326601045,45556.99707433955
2017-07-23 19:00:00,45022.62628032708,40982.61106831289,49214.40873226495
2017-07-23 20:00:00,46788.56311559798,42618.129367357775,50449.57207295789
2017-07-23 21:00:00,45670.60249522749,41829.739730794056,49742.124544779486
2017-07-23 22:00:00,41961.65238127297,38157.952378308124,45829.2210932023
2017-07-23 23:00:00,37215.432947188994,33479.58618700392,41042.697326782756
2017-07-24 00:00:00,33188.76295138012,29143.176258304295,36984.94008431956
2017-07-24 01:00:00,30747.801067882014,27175.010768254393,34818.65945890175
2017-07-24 02:00:00,29560.833030330854,25820.21897715836,33384.61387665116
2017-07-24 03:00:00,28719.09514700005,24951.903344755345,32783.415734561415
2017-07-24 04:00:00,27671.29430599595,23571.990650154217,31399.432810825412
2017-07-24 05:00:00,26677.908027877256,22768.5581415594,30836.277578830217
2017-07-24 06:00:00,26493.37537149619,22622.027916598792,30361.498040394483
2017-07-24 07:00:00,27664.677121717403,23748.63718494053,31538.386793502872
2017-07-24 08:00:00,30082.70098278611,26009.663238580855,33851.78851433923
2017-07-24 09:00:00,33085.79130987276,28918.902002034487,37054.09551142669
2017-07-24 10:00:00,35891.42368186158,32157.10940012449,39588.02155635268
2017-07-24 11:00:00,37933.85346702322,34029.877018992906,41444.37104289055
2017-07-24 12:00:00,38931.91661219503,34943.007195985854,42718.199046915186
2017-07-24 13:00:00,38856.42117969896,34966.05495960591,42930.37048540231
2017-07-24 14:00:00,38007.16471352842,34024.27761401906,41984.31058109284
2017-07-24 15:00:00,37125.560724125455,33200.9510249585,41130.66444079866
2017-07-24 16:00:00,37235.664603504985,33256.14814813262,41375.293087682854
2017-07-24 17:00:00,39068.894298936604,35447.08662010339,43360.25365301203
2017-07-24 18:00:00,42390.96028052436,38415.68299581134,46590.59129773519
2017-07-24 19:00:00,45833.03567401117,41970.80436539084,49662.38706241351
2017-07-24 20:00:00,47554.76913272683,43545.680913891265,51686.71646022351
2017-07-24 21:00:00,46388.090412069374,42416.360419820834,50420.33904333077
2017-07-24 22:00:00,42626.616978825674,38552.94603730117,46284.08592262398
2017-07-24 23:00:00,37824.80928972249,34024.47932785056,41953.87501816474
2017-07-25 00:00:00,33740.247750171395,30266.220256694825,37385.95195667893
2017-07-25 01:00:00,31239.864446299205,27090.844376129204,35501.147291175745
2017-07-25 02:00:00,29992.720614807877,26265.794804866135,33978.23941607015
2017-07-25 03:00:00,29090.820539613473,25196.126554173465,33004.231669020715
2017-07-25 04:00:00,27983.622108389958,23603.083164392447,31944.1476205885
2017-07-25 05:00:00,26932.327705272055,22852.672637167412,30947.99594111062
2017-07-25 06:00:00,26692.066357848234,22776.618431175946,30368.094697497498
2017-07-25 07:00:00,27810.46567650523,23726.847116696834,32018.051145873964
2017-07-25 08:00:00,30179.009408470538,26306.856341868377,33979.5824654597
2017-07-25 09:00:00,33136.580233971756,29123.253420575085,37079.011416094174
2017-07-25 10:00:00,35901.12819119673,31752.79491209397,39771.905631323876
2017-07-25 11:00:00,37907.31395306399,33870.3908112,41775.53557841003
2017-07-25 12:00:00,38874.305251551814,34687.1321911309,42701.98502388077
2017-07-25 13:00:00,38773.16502414685,34781.17687916613,42717.66737240821
2017-07-25 14:00:00,37903.86639906752,34079.33284662383,41711.08166001286
2017-07-25 15:00:00,37007.91783802772,32954.56418845726,40878.304805060536
2017-07-25 16:00:00,37109.388755846696,32952.597736274714,40997.4699711429
2017-07-25 17:00:00,38939.630948410806,34959.44306808981,43123.104480335605
2017-07-25 18:00:00,42264.21034415827,38169.026329109634,46148.79052807137
2017-07-25 19:00:00,45714.07992785431,41785.57743662179,49488.3278203861
2017-07-25 20:00:00,47448.59636630181,43837.065011057086,51339.82822981334
2017-07-25 21:00:00,46299.33024831665,42413.99752872645,50404.251076348286
2017-07-25 22:00:00,42559.47820696216,38828.704879442404,46485.965150927936
2017-07-25 23:00:00,37783.02448241877,34009.31625920353,41678.23386866096
2017-07-26 00:00:00,33727.02485510194,30115.74692240969,37767.755812004674
2017-07-26 01:00:00,31257.84594425875,27728.89327730278,35233.68501847552
2017-07-26 02:00:00,30043.950740817898,26138.24671698205,34035.22194735338
2017-07-26 03:00:00,29176.720954103992,25229.28198375674,32918.84165487254
2017-07-26 04:00:00,28104.9762957235,24282.384558177753,32278.814882236125
2017-07-26 05:00:00,27089.274260611444,22920.79569655435,31049.776330487475
2017-07-26 06:00:00,26884.101209899818,22963.633653911216,31093.51979973012
2017-07-26 07:00:00,28036.453174113834,24152.16225112888,31891.763172813688
